city,division,description,link,House No.,Flat No.,Area,Price per month,Number of rooms ,Floor,No. of floors,Build year,Building type,Heating system,energy_class,Nearest kindergarten,Nearest educational institution,Nearest shop,Public transport stop
Vilnius,Šnipiškės,"Vilnius, Šnipiškės, Rinktinės g., 1 room flat for rent",https://en.aruodas.lt/butu-nuoma-vilniuje-snipiskese-rinktines-g-isnuomuojamas-vienas-kambarys-18kvm-4-1103757/,42,,18 m²,170 €,1,4,5,1984,Brick,Central,1 Class Good (1-3),170 m,190 m,210 m,190 m
Vilnius,Markučiai,"Vilnius, Markučiai, Manufaktūrų g., 2 rooms flat for rent",https://en.aruodas.lt/butu-nuoma-vilniuje-markuciuose-manufakturu-g-nuomojamas-studio-tipo-butas-manufakturu-g-4-1103725/,,,42 m²,500 €,2,4,5,2020,Brick,Central thermostat,,240 m,760 m,350 m,320 m
Vilnius,Fabijoniškės,"Vilnius, Fabijoniškės, Salomėjos Nėries g., 2 rooms flat for rent",https://en.aruodas.lt/butu-nuoma-vilniuje-fabijoniskese-salomejos-neries-g-isnuomojamas-jaukus-2-kambariu-butas-naujos-4-1103713/,,,50 m²,450 €,2,5,12,2005,Monolithic,Central thermostat,,100 m,630 m,280 m,190 m
Vilnius,Salininkai,"Vilnius, Salininkai, Vaikų g., 2 rooms flat for rent",https://en.aruodas.lt/butu-nuoma-vilniuje-salininkuose-vaiku-g-ramioje-vietoje-gamtos-apsuptyje-4-1065599/,,,50 m²,400 €,2,3,5,1980,Brick,Central,1 Class Good (1-3),420 m,100 m,400 m,550 m
Vilnius,Naujamiestis,"Vilnius, Naujamiestis, Vytenio g., 2 rooms flat for rent",https://en.aruodas.lt/butu-nuoma-vilniuje-naujamiestyje-vytenio-g-nuomojamas-naujas-loftas-naujamiestyje-4-1103705/,,,30 m²,550 €,2,3,5,2021,Brick,Central thermostat,,470 m,230 m,160 m,80 m
Vilnius,Žvėrynas,"Vilnius, Žvėrynas, Latvių g., 3 rooms flat for rent",https://en.aruodas.lt/butu-nuoma-vilniuje-zveryne-latviu-g-prestiziniai-triju-kambariu-apartamentai-4-1103701/,,,100 m²,1 300 €,3,3,3,2006,Brick,"Central thermostat, central",,450 m,560 m,730 m,690 m
,,,,,,,,,,,,,,,,,,
Vilnius,Lazdynai,"Vilnius, Lazdynai, Architektų g., 1 room flat for rent",https://en.aruodas.lt/butu-nuoma-vilniuje-lazdynuose-architektu-g-isnuomojamas-tvarkingas-butas-su-baldais-ir-4-1103677/,180,,33 m²,300 €,1,7,9,1974,Block house,Central,1 Class Good (1-3),160 m,240 m,360 m,310 m
Vilnius,Justiniškės,"Vilnius, Justiniškės, Rygos g., 3 rooms flat for rent",https://en.aruodas.lt/butu-nuoma-vilniuje-justiniskese-rygos-g-nuomojame-erdvu-triju-kambariu-buta-rygos-g-4-1103585/,44,,75 m²,570 €,3,5,5,2007,Brick,Central thermostat,1 Class Good (1-3),260 m,300 m,180 m,170 m
Vilnius,Antakalnis,"Vilnius, Antakalnis, P. Vileišio g., 2 rooms flat for rent",https://en.aruodas.lt/butu-nuoma-vilniuje-antakalnyje-p-vileisio-g-nuomojamas-2-kambariu-butas-p-vileisio-g-4-1103559/,18A,,34 m²,450 €,2,3,5,1970,Brick,Electric,,360 m,210 m,100 m,140 m
Vilnius,Karoliniškės,"Vilnius, Karoliniškės, Laisvės pr., 2 rooms flat for rent",https://en.aruodas.lt/butu-nuoma-vilniuje-karoliniskese-laisves-pr-isnuomojamas-tvarkingas-sviesus-2-izoliuotu-4-1103547/,,,50 m²,350 €,2,2,12,1987,Block house,Central,,290 m,190 m,280 m,130 m
Vilnius,Užupis,"Vilnius, Užupis, Aukštaičių g., 2 rooms flat for rent",https://en.aruodas.lt/butu-nuoma-vilniuje-uzupyje-aukstaiciu-g-nuomojamas-jaukus-stilingas-butas-naujajame-4-1103417/,,,45 m²,800 €,2,1,3,2021,Brick,Central thermostat,,460 m,380 m,30 m,240 m
Vilnius,Antakalnis,"Vilnius, Antakalnis, V. Grybo g., 2 rooms flat for rent",https://en.aruodas.lt/butu-nuoma-vilniuje-antakalnyje-v-grybo-g-nuo-lapkricio-men-8-d-nuomojame-dvieju-4-1103495/,34,,50 m²,500 €,2,7,9,2005,Brick,Central thermostat,1 Class Good (1-3),160 m,310 m,290 m,350 m
Vilnius,Žvėrynas,"Vilnius, Žvėrynas, Elnių g., 2 rooms flat for rent",https://en.aruodas.lt/butu-nuoma-vilniuje-zveryne-elniu-g-norint-issinuomoti-si-buta-netaikomi-jokie-4-1091765/,,,"45,14 m²",500 €,2,2,6,2001,Brick,Central thermostat,,350 m,360 m,420 m,360 m
Vilnius,Antakalnis,"Vilnius, Antakalnis, Žiemos g., 3 rooms flat for rent",https://en.aruodas.lt/butu-nuoma-vilniuje-antakalnyje-ziemos-g-nuomojamas-kokybiskai-irengtas-bustas-4-1103423/,,,99 m²,1 000 €,3,2,2,2004,Brick,Gas,,90 m,430 m,670 m,250 m
Vilnius,Vilkpėdė,"Vilnius, Vilkpėdė, Titnago g., 2 rooms flat for rent",https://en.aruodas.lt/butu-nuoma-vilniuje-vilkpedeje-titnago-g-nuomojamas-itin-stilingas-jaukiai-ir-naujai-4-1103415/,,,46 m²,550 €,2,4,7,2020,Brick,"Central, other, electric",,"1,8 km",960 m,510 m,140 m
Vilnius,Paupys,"Vilnius, Paupys, Aukštaičių g., 3 rooms flat for rent",https://en.aruodas.lt/butu-nuoma-vilniuje-paupyje-aukstaiciu-g-isnuomojamas-naujai-irengtas-jaukus-3-4-1099577/,16,,53 m²,1 000 €,3,1,3,2021,Brick,Central thermostat,,450 m,390 m,40 m,250 m
Vilnius,Paupys,"Vilnius, Paupys, Aukštaičių g., 3 rooms flat for rent",https://en.aruodas.lt/butu-nuoma-vilniuje-paupyje-aukstaiciu-g-nuomojamas-naujas-ir-jaukus-3-kambariu-butas-4-1098149/,16,4,53 m²,1 050 €,3,1,3,2021,Block house,Central,,450 m,390 m,40 m,250 m
Vilnius,Užupis,"Vilnius, Užupis, Aukštaičių g., 3 rooms flat for rent",https://en.aruodas.lt/butu-nuoma-vilniuje-uzupyje-aukstaiciu-g-isnuomojamas-naujai-irengtas-jaukus-3-4-1099599/,,,53 m²,1 000 €,3,1,3,2021,Brick,Central thermostat,,450 m,390 m,40 m,250 m
Vilnius,Antakalnis,"Vilnius, Antakalnis, V. Grybo g., 3 rooms flat for rent",https://en.aruodas.lt/butu-nuoma-vilniuje-antakalnyje-v-grybo-g-isnuomojamas-3k-butas-vgrybo-g-antakalnyje-4-1103405/,43,,"82,54 m²",1 000 €,3,4,4,2000,Brick,Central thermostat,,280 m,530 m,390 m,260 m
Vilnius,Naujoji Vilnia,"Vilnius, Naujoji Vilnia, Pramonės g., 2 rooms flat for rent",https://en.aruodas.lt/butu-nuoma-vilniuje-naujojoje-vilnioje-pramones-g-viskas-nauja-bukite-pirmi-aukstos-lubos-4-1103391/,141,,31 m²,375 €,2,3,5,1981,Block house,Electric,,1 km,"1,2 km","1,2 km",170 m
Vilnius,Naujoji Vilnia,"Vilnius, Naujoji Vilnia, Gerovės g., 1 room flat for rent",https://en.aruodas.lt/butu-nuoma-vilniuje-naujojoje-vilnioje-geroves-g-nuomojamas-itin-sviesus-ir-erdviai-4-1101037/,51,,37 m²,250 €,1,4,5,1989,Block house,Central,1 Class Good (1-3),490 m,250 m,420 m,150 m
Vilnius,Senamiestis,"Vilnius, Senamiestis, A. Jakšto g., 2 rooms flat for rent",https://en.aruodas.lt/butu-nuoma-vilniuje-senamiestyje-a-jaksto-g-nuomojamas-kokybiskai-irengtas-35-kvm-2-4-1103341/,13,,35 m²,550 €,2,1,5,1959,Brick,Central,1 Class Good (1-3),500 m,550 m,320 m,70 m
Vilnius,Senamiestis,"Vilnius, Senamiestis, Vokiečių g., 2 rooms flat for rent",https://en.aruodas.lt/butu-nuoma-vilniuje-senamiestyje-vokieciu-g-nuomojamas-prabangus-dizaineres-irengtas-4-1103269/,,,51 m²,990 €,2,2,3,1940,Brick,Central,1 Class Good (1-3),160 m,240 m,110 m,180 m
Vilnius,Naujamiestis,"Vilnius, Naujamiestis, Geležinio Vilko g., 3 rooms flat for rent",https://en.aruodas.lt/butu-nuoma-vilniuje-naujamiestyje-gelezinio-vilko-g-nuomojamas-3-nepereinamu-kambariu-butas-4-1101955/,5,,"78,87 m²",600 €,3,4,5,1958,Brick,Central,1 Class Good (1-3),260 m,340 m,70 m,140 m
Vilnius,Senamiestis,"Vilnius, Senamiestis, A. Strazdelio g., 2 rooms flat for rent",https://en.aruodas.lt/butu-nuoma-vilniuje-senamiestyje-a-strazdelio-g-nuomojamas-itin-sviesus-ir-jaukus-4-1103213/,,,67 m²,950 €,2,3,4,1940,Brick,Central,,330 m,100 m,360 m,150 m
Vilnius,Senamiestis,"Vilnius, Senamiestis, K. Kalinausko g., 1 room flat for rent",https://en.aruodas.lt/butu-nuoma-vilniuje-senamiestyje-k-kalinausko-g-nera-angenturos-mokescio-naujamiestyje-k-4-1103205/,9,,"30,36 m²",490 €,1,1,5,1940,Brick,Electric,,380 m,100 m,450 m,280 m
Vilnius,Senamiestis,"Vilnius, Senamiestis, Vingrių g., 2 rooms flat for rent",https://en.aruodas.lt/butu-nuoma-vilniuje-senamiestyje-vingriu-g-isnuomojamas-isskirtinis-sviesus-ir-puikiai-4-1103169/,,,40 m²,650 €,2,2,4,2015,Brick,Central thermostat,,290 m,250 m,240 m,30 m
Vilnius,Naujamiestis,"Vilnius, Naujamiestis, Naugarduko g., 2 rooms flat for rent",https://en.aruodas.lt/butu-nuoma-vilniuje-naujamiestyje-naugarduko-g-nuomojamas-jaukus-tylus-ir-sviesus-2-ju-4-1103167/,,,35 m²,590 €,2,4,7,2020,Brick,"Central, central thermostat",,160 m,130 m,410 m,70 m
Vilnius,Užupis,"Vilnius, Užupis, Polocko g., 2 rooms flat for rent",https://en.aruodas.lt/butu-nuoma-vilniuje-uzupyje-polocko-g-isnuomojamas-itin-kokybiskai-irengtas-2-ju-4-1103165/,,,34 m²,650 €,2,5,5,2020,Brick,"Central, central thermostat",,380 m,290 m,180 m,40 m
Vilnius,Senamiestis,"Vilnius, Senamiestis, Šv. Stepono g., 2 rooms flat for rent",https://en.aruodas.lt/butu-nuoma-vilniuje-senamiestyje-sv-stepono-g-isnuomojamas-2-kambariu-45-kvm-butas-4-1103149/,,,45 m²,550 €,2,2,4,2002,Brick,Gas,,100 m,140 m,170 m,180 m
Vilnius,Senamiestis,"Vilnius, Senamiestis, J. Basanavičiaus g., 1 room flat for rent",https://en.aruodas.lt/butu-nuoma-vilniuje-senamiestyje-j-basanaviciaus-g-isnuomojamas-1-kambario-40-kvm-butas-4-1103147/,,,40 m²,480 €,1,1,5,1940,Brick,Central,,290 m,250 m,240 m,30 m
Vilnius,Baltupiai,"Vilnius, Baltupiai, Kalvarijų g., 1 room flat for rent",https://en.aruodas.lt/butu-nuoma-vilniuje-baltupiuose-kalvariju-g-ispudingas-studio-tipo-naujos-statybos-butas-4-1103095/,,,35 m²,450 €,1,1,4,2018,Brick,Central thermostat,1 Class Good (1-3),50 m,200 m,340 m,180 m
Vilnius,Baltupiai,"Vilnius, Baltupiai, Kalvarijų g., 1 room flat for rent",https://en.aruodas.lt/butu-nuoma-vilniuje-baltupiuose-kalvariju-g-ispudingas-studio-tipo-naujos-statybos-butas-4-1102017/,,,35 m²,450 €,1,1,4,2018,Monolithic,Central thermostat,1 Class Good (1-3),50 m,200 m,340 m,180 m
Vilnius,Baltupiai,"Vilnius, Baltupiai, Kalvarijų g., 1 room flat for rent",https://en.aruodas.lt/butu-nuoma-vilniuje-baltupiuose-kalvariju-g-ispudingas-studio-tipo-naujos-statybos-butas-4-1100623/,,,35 m²,450 €,1,1,4,2018,Monolithic,Central thermostat,1 Class Good (1-3),50 m,200 m,340 m,180 m
Vilnius,Senamiestis,"Vilnius, Senamiestis, A. Strazdelio g., 3 rooms flat for rent",https://en.aruodas.lt/butu-nuoma-vilniuje-senamiestyje-a-strazdelio-g-isnuomojami-naujai-irengti-apartamentai-3-4-1102991/,,,66 m²,900 €,3,3,4,2015,Block house,Central thermostat,,310 m,120 m,330 m,100 m
,,,,,,,,,,,,,,,,,,
Vilnius,Naujamiestis,"Vilnius, Naujamiestis, Mindaugo g., 3 rooms flat for rent",https://en.aruodas.lt/butu-nuoma-vilniuje-naujamiestyje-mindaugo-g-nuomojamas-stilingai-irengtas-jaukus-butas-4-1102865/,14,,88 m²,1 450 €,3,4,5,2016,Brick,Central thermostat,1 Class Good (1-3),210 m,100 m,80 m,240 m
Vilnius,Žvėrynas,"Vilnius, Žvėrynas, Saltoniškių g., 1 room flat for rent",https://en.aruodas.lt/butu-nuoma-vilniuje-zveryne-saltoniskiu-g-isnuomojamas-tvarkingas-vieno-kambario-butas-4-1063041/,,,32 m²,300 €,1,2,9,1979,Brick,Central,1 Class Good (1-3),350 m,130 m,250 m,140 m
Vilnius,Antakalnis,"Vilnius, Antakalnis, P. Vileišio g., 1 room flat for rent",https://en.aruodas.lt/butu-nuoma-vilniuje-antakalnyje-p-vileisio-g-svarus-jaukus-butas-su-visais-privalumais-4-1102823/,16,,27 m²,380 €,1,2,9,1970,Brick,Central,1 Class Good (1-3),220 m,150 m,220 m,100 m
Vilnius,Antakalnis,"Vilnius, Antakalnis, Antakalnio g., 1 room flat for rent",https://en.aruodas.lt/butu-nuoma-vilniuje-antakalnyje-antakalnio-g-isnuomojamas-jaukus-1-kambario-suremontuotas-4-1102817/,,,21 m²,330 €,1,1,9,"1968 construction, 2019 renovation",Brick,Central,1 Class Good (1-3),130 m,290 m,70 m,190 m
Vilnius,Visoriai,"Vilnius, Visoriai, Fizikų g., 3 rooms flat for rent",https://en.aruodas.lt/butu-nuoma-vilniuje-visoriuose-fiziku-g-strategiskai-patogioje-vietoje-visoriuose-4-1102789/,,,70 m²,550 €,3,7,9,2008,Brick,Central thermostat,,940 m,"1,1 km",180 m,210 m
Vilnius,Senamiestis,"Vilnius, Senamiestis, Trakų g., 2 rooms flat for rent",https://en.aruodas.lt/butu-nuoma-vilniuje-senamiestyje-traku-g-isnuomojamas-tvarkingas-jaukus-2-k-butas-4-1102693/,,,"50,46 m²",650 €,2,4,4,1954,Brick,Electric,,20 m,130 m,200 m,150 m
Vilnius,Žirmūnai,"Vilnius, Žirmūnai, Žirmūnų g., 3 rooms flat for rent",https://en.aruodas.lt/butu-nuoma-vilniuje-zirmunuose-zirmunu-g--jokiu-tarpininkavimo-mokesciu-namas-4-1102653/,,,88 m²,789 €,3,4,5,2012,Brick,Central,,220 m,260 m,350 m,130 m
Vilnius,Baltupiai,"Vilnius, Baltupiai, Kalvarijų g., 2 rooms flat for rent",https://en.aruodas.lt/butu-nuoma-vilniuje-baltupiuose-kalvariju-g-isnuomojamas-modernus-88-kvm-butas-su-60-kv-4-1102591/,272,,88 m²,1 200 €,2,14,14,2007,Monolithic,Central thermostat,1 Class Good (1-3),460 m,410 m,70 m,80 m
Vilnius,Naujamiestis,"Vilnius, Naujamiestis, Mindaugo g., 3 rooms flat for rent",https://en.aruodas.lt/butu-nuoma-vilniuje-naujamiestyje-mindaugo-g-juridinis-asmuo-isnuomoja-puikiai-irengtus-3-4-1102549/,,,105 m²,1 450 €,3,2,5,2017,Brick,"Central thermostat, other",1 Class Good (1-3),230 m,120 m,110 m,210 m
Vilnius,Senamiestis,"Vilnius, Senamiestis, Mindaugo g., 3 rooms flat for rent",https://en.aruodas.lt/butu-nuoma-vilniuje-senamiestyje-mindaugo-g-juridinis-asmuo-isnuomoja-puikiai-irengtus-3-4-1097467/,,,105 m²,1 450 €,3,2,5,2017,Brick,Central thermostat,1 Class Good (1-3),230 m,120 m,110 m,210 m
Vilnius,Pašilaičiai,"Vilnius, Pašilaičiai, Pašilaičių g., 3 rooms flat for rent",https://en.aruodas.lt/butu-nuoma-vilniuje-pasilaiciuose-pasilaiciu-g-isnuomojamas-3-k-butas-pasilaiciu-g-18-4-1102547/,18,,"67,2 m²",500 €,3,2,9,1988,Block house,Central,1 Class Good (1-3),160 m,170 m,190 m,140 m
Vilnius,Senamiestis,"Vilnius, Senamiestis, J. Basanavičiaus g., 2 rooms flat for rent",https://en.aruodas.lt/butu-nuoma-vilniuje-senamiestyje-j-basanaviciaus-g-nuomuojami-niujorkietiski-apartamentai-4-1097725/,,,93 m²,1 800 €,2,3,3,1940,Brick,"Central, electric",,220 m,210 m,310 m,250 m
Vilnius,Naujamiestis,"Vilnius, Naujamiestis, A. Rotundo g., 3 rooms flat for rent",https://en.aruodas.lt/butu-nuoma-vilniuje-naujamiestyje-a-rotundo-g-prabangaus-3k-buto-nuoma-naujamiestyje-4-1102497/,,,84 m²,1 550 €,3,5,6,2008,Brick,"Electric, central thermostat",1 Class Good (1-3),370 m,130 m,190 m,100 m
Vilnius,Senamiestis,"Vilnius, Senamiestis, Karmelitų g., 2 rooms flat for rent",https://en.aruodas.lt/butu-nuoma-vilniuje-senamiestyje-karmelitu-g-pacioje-senamiescio-sirdyje-nuomojamas-4-1098845/,4,,35 m²,470 €,2,2,2,1940,Brick,Central,1 Class Good (1-3),340 m,200 m,200 m,180 m
Vilnius,Pašilaičiai,"Vilnius, Pašilaičiai, Pašilaičių g., Room rent",https://en.aruodas.lt/butu-nuoma-vilniuje-pasilaiciuose-pasilaiciu-g-vilniuje-pasilaiciuose-paslaiciu-g-4-1102449/,3,,15 m²,140 €,1,2,9,1991,Monolithic,Central,1 Class Good (1-3),200 m,270 m,430 m,120 m
Vilnius,Senamiestis,"Vilnius, Senamiestis, S. Daukanto a., 3 rooms flat for rent",https://en.aruodas.lt/butu-nuoma-vilniuje-senamiestyje-s-daukanto-a-isskirtinis-3-kambariu-butas-isskirtineje-4-1102439/,2A,,"106,05 m²",1 580 €,3,2,3,"1700 construction, 2021 renovation",Brick,Other,,510 m,170 m,230 m,260 m
Vilnius,Naujoji Vilnia,"Vilnius, Naujoji Vilnia, Pramonės g., 1 room flat for rent",https://en.aruodas.lt/butu-nuoma-vilniuje-naujojoje-vilnioje-pramones-g-viskas-nauja-bukite-pirmi-aukstos-lubos-4-1098933/,141,,21 m²,275 €,1,3,5,1981,Block house,Electric,,1 km,"1,2 km","1,2 km",170 m
Vilnius,Naujoji Vilnia,"Vilnius, Naujoji Vilnia, Pramonės g., 1 room flat for rent",https://en.aruodas.lt/butu-nuoma-vilniuje-naujojoje-vilnioje-pramones-g-viskas-nauja-bukite-pirmi-gyventojai-4-1091993/,141,,21 m²,290 €,1,3,5,"1981 construction, 2021 renovation",Block house,Electric,,1 km,"1,2 km","1,2 km",170 m
Vilnius,Senamiestis,"Vilnius, Senamiestis, Gaono g., 3 rooms flat for rent",https://en.aruodas.lt/butu-nuoma-vilniuje-senamiestyje-gaono-g-svajojantiems-apie-gyvenima-vilniaus-4-1102389/,,,116 m²,1 490 €,3,2,3,"1940 construction, 2008 renovation",Brick,Central thermostat,,400 m,190 m,210 m,230 m
Vilnius,Senamiestis,"Vilnius, Senamiestis, Raugyklos g., 2 rooms flat for rent",https://en.aruodas.lt/butu-nuoma-vilniuje-senamiestyje-raugyklos-g-isnuomojamas-isskirtinis-stilingas-ir-jaukus-4-1093973/,,,33 m²,550 €,2,2,3,2017,Brick,"Electric, central thermostat",,180 m,120 m,90 m,120 m
Vilnius,Šnipiškės,"Vilnius, Šnipiškės, Ceikinių g., 2 rooms flat for rent",https://en.aruodas.lt/butu-nuoma-vilniuje-snipiskese-ceikiniu-g-ka-tik-irengtas-kokybiskas-2-kambariu-butas-4-1102341/,,,52 m²,700 €,2,3,8,2020,Brick,Central thermostat,,130 m,150 m,260 m,200 m
Vilnius,Antakalnis,"Vilnius, Antakalnis, Antakalnio g., 1 room flat for rent",https://en.aruodas.lt/butu-nuoma-vilniuje-antakalnyje-antakalnio-g-antakalnijo-mikrorajone-isnuomuojamas-1-4-1102329/,,,27 m²,250 €,1,4,9,1968,Brick,Central,1 Class Good (1-3),90 m,320 m,70 m,210 m
Vilnius,Senamiestis,"Vilnius, Senamiestis, A. Juozapavičiaus g., 1 room flat for rent",https://en.aruodas.lt/butu-nuoma-vilniuje-senamiestyje-a-juozapaviciaus-g-prestizineje-vietoje-ajuozapaviciaus-g-4-1102317/,6A,,36 m²,400 €,1,1,5,1976,Brick,Central,1 Class Good (1-3),200 m,170 m,120 m,130 m
Vilnius,Antakalnis,"Vilnius, Antakalnis, V. Grybo g., 3 rooms flat for rent",https://en.aruodas.lt/butu-nuoma-vilniuje-antakalnyje-v-grybo-g-isnuomojamas-isskirtinis-sviesus-triju-4-1102309/,,,98 m²,900 €,3,5,5,2000,Brick,Central thermostat,,310 m,560 m,390 m,240 m
Vilnius,Žvėrynas,"Vilnius, Žvėrynas, Liepyno g., 4 rooms flat for rent",https://en.aruodas.lt/butu-nuoma-vilniuje-zveryne-liepyno-g-nuomojamas-prabangiai-ir-moderniai-irengtas-4-4-1093007/,,,105 m²,1 300 €,4,1,4,"1959 construction, 2019 renovation",Brick,Electric,1 Class Good (1-3),250 m,320 m,300 m,230 m
Vilnius,Markučiai,"Vilnius, Markučiai, Subačiaus g., 1 room flat for rent",https://en.aruodas.lt/butu-nuoma-vilniuje-markuciuose-subaciaus-g-nuomojamas-moderniai-irengtas-funkcionaliai-4-1102206/,,,"33,33 m²",530 €,1,2,5,2018,Brick,Central thermostat,,470 m,280 m,510 m,180 m
Vilnius,Markučiai,"Vilnius, Markučiai, Subačiaus g., 2 rooms flat for rent",https://en.aruodas.lt/butu-nuoma-vilniuje-markuciuose-subaciaus-g-nuomojamas-moderniai-irengtas-funkcionaliai-4-1102204/,,,"33,33 m²",530 €,2,2,5,2018,Brick,Central thermostat,,470 m,280 m,510 m,180 m
,,,,,,,,,,,,,,,,,,
Vilnius,Markučiai,"Vilnius, Markučiai, Subačiaus g., 1 room flat for rent",https://en.aruodas.lt/butu-nuoma-vilniuje-markuciuose-subaciaus-g-nuomojamas-moderniai-irengtas-funkcionaliai-4-1102206/,,,"33,33 m²",530 €,1,2,5,2018,Brick,Central thermostat,,470 m,280 m,510 m,180 m
Vilnius,Markučiai,"Vilnius, Markučiai, Subačiaus g., 2 rooms flat for rent",https://en.aruodas.lt/butu-nuoma-vilniuje-markuciuose-subaciaus-g-nuomojamas-moderniai-irengtas-funkcionaliai-4-1102204/,,,"33,33 m²",530 €,2,2,5,2018,Brick,Central thermostat,,470 m,280 m,510 m,180 m
Vilnius,Užupis,"Vilnius, Užupis, Subačiaus g., 2 rooms flat for rent",https://en.aruodas.lt/butu-nuoma-vilniuje-uzupyje-subaciaus-g-nuomojamas-moderniai-irengtas-funkcionaliai-4-1102202/,,,"33,33 m²",530 €,2,2,5,2018,Brick,Central thermostat,,470 m,280 m,510 m,180 m
Vilnius,Senamiestis,"Vilnius, Senamiestis, A. Vienuolio g., 3 rooms flat for rent",https://en.aruodas.lt/butu-nuoma-vilniuje-senamiestyje-a-vienuolio-g-nuomojamas-itin-jaukus-3-kambariu-bustas-4-1102171/,,,79 m²,890 €,3,2,5,1960,Brick,Central,,520 m,480 m,310 m,80 m
Vilnius,Naujamiestis,"Vilnius, Naujamiestis, A. Vienuolio g., 3 rooms flat for rent",https://en.aruodas.lt/butu-nuoma-vilniuje-naujamiestyje-a-vienuolio-g-nuomojamas-itin-jaukus-3-kambariu-bustas-4-1100689/,,,79 m²,890 €,3,2,5,1960,Brick,Central,,520 m,480 m,310 m,80 m
Vilnius,Žvėrynas,"Vilnius, Žvėrynas, Lūšių g., 3 rooms flat for rent",https://en.aruodas.lt/butu-nuoma-vilniuje-zveryne-lusiu-g--isnuomojami-isskirtiniai-triju-kambariu-4-1102169/,,,98 m²,1 500 €,3,4,4,2008,Brick,Gas,,270 m,330 m,350 m,310 m
Vilnius,Užupis,"Vilnius, Užupis, Subačiaus g., 1 room flat for rent",https://en.aruodas.lt/butu-nuoma-vilniuje-uzupyje-subaciaus-g-nuomojamas-moderniai-irengtas-funkcionaliai-4-1102161/,,,"33,33 m²",530 €,1,2,5,2018,Brick,Central thermostat,,470 m,280 m,510 m,180 m
Vilnius,Senamiestis,"Vilnius, Senamiestis, Subačiaus g., 1 room flat for rent",https://en.aruodas.lt/butu-nuoma-vilniuje-senamiestyje-subaciaus-g-nuomojamas-moderniai-irengtas-funkcionaliai-4-1102159/,,,"33,33 m²",530 €,1,2,5,2018,Brick,Central thermostat,,470 m,280 m,510 m,180 m
Vilnius,Senamiestis,"Vilnius, Senamiestis, Subačiaus g., 2 rooms flat for rent",https://en.aruodas.lt/butu-nuoma-vilniuje-senamiestyje-subaciaus-g-nuomojamas-moderniai-irengtas-funkcionaliai-4-1102153/,,,"33,33 m²",530 €,2,2,5,2018,Brick,Central thermostat,,470 m,280 m,510 m,180 m
Vilnius,Senamiestis,"Vilnius, Senamiestis, S. Skapo g., 2 rooms flat for rent",https://en.aruodas.lt/butu-nuoma-vilniuje-senamiestyje-s-skapo-g-nuomojamas-jaukus-butas-pacioje-miesto-4-1102131/,,,30 m²,600 €,2,1,3,1940,Brick,Gas,,530 m,150 m,190 m,240 m
Vilnius,Baltupiai,"Vilnius, Baltupiai, Trinapolio g., 2 rooms flat for rent",https://en.aruodas.lt/butu-nuoma-vilniuje-baltupiuose-trinapolio-g-naujas-butas-nuomai-po-remonto-stilingai-4-1102113/,,,42 m²,550 €,2,3,13,2007,Monolithic,Central thermostat,,70 m,330 m,330 m,300 m
Vilnius,Šnipiškės,"Vilnius, Šnipiškės, Giedraičių g., 1 room flat for rent",https://en.aruodas.lt/butu-nuoma-vilniuje-snipiskese-giedraiciu-g-nuomojamas-tvarkinga-kompaktiskas-1-kambario-4-1102107/,26,,"27,4 m²",420 €,1,7,9,2014,Brick,Central thermostat,,130 m,400 m,280 m,260 m
Vilnius,Šnipiškės,"Vilnius, Šnipiškės, Lvovo g., 3 rooms flat for rent",https://en.aruodas.lt/butu-nuoma-vilniuje-snipiskese-lvovo-g-nuomojamas-3-kambariu-butas-miesto-centre-4-1102103/,,,70 m²,900 €,3,7,9,2007,Brick,Central thermostat,1 Class Good (1-3),280 m,80 m,170 m,130 m
Vilnius,Senamiestis,"Vilnius, Senamiestis, Šv. Dvasios g., 2 rooms flat for rent",https://en.aruodas.lt/butu-nuoma-vilniuje-senamiestyje-sv-dvasios-g-isnuomojamas-jaukiai-irengtas-visiskai-naujas-4-1102095/,6,,"44,3 m²",790 €,2,1,4,2020,Brick,"Central thermostat, other",,340 m,130 m,310 m,100 m
Vilnius,Senamiestis,"Vilnius, Senamiestis, Sodų g., 2 rooms flat for rent",https://en.aruodas.lt/butu-nuoma-vilniuje-senamiestyje-sodu-g-vilniaus-senamiestyje-atgimstancioje-dalyje-4-1102049/,,,30 m²,625 €,2,2,2,2021,Block house,Central,,120 m,260 m,180 m,90 m
Vilnius,Lazdynai,"Vilnius, Lazdynai, Architektų g., 3 rooms flat for rent",https://en.aruodas.lt/butu-nuoma-vilniuje-lazdynuose-architektu-g-isnuomojamas-3-kambariu-butas-renovuotame-4-1102015/,106,,64 m²,420 €,3,2,5,"1970 construction, 2010 renovation",Block house,Central,,70 m,240 m,230 m,200 m
Vilnius,Žvėrynas,"Vilnius, Žvėrynas, Siesikų g., 2 rooms flat for rent",https://en.aruodas.lt/butu-nuoma-vilniuje-zveryne-siesiku-g-siuolaikiskas-butas-zveryno-panoramose-su-4-1101891/,14,,49 m²,650 €,2,3,5,2020,Brick,Central thermostat,,410 m,460 m,320 m,140 m
